profile_id,profile_layer_id,upper_depth,lower_depth,tceq_value_avg,clay_value_avg,elcosp_value_avg,orgc_value_avg,phaq_value_avg,sand_value_avg,silt_value_avg,latitude,longitude
207140,1073751,0,26,0.0,24.0,1.0,10.0,6.0999999,44.0,32.0,16.61574792,-98.53484647
207140,1073752,26,47,0.0,10.0,1.0,3.0,6.0999999,66.0,24.0,16.61574792,-98.53484647
207140,1073753,47,80,0.0,2.0,1.0,2.0,6.0,92.0,6.0,16.61574792,-98.53484647
207140,1073754,80,110,0.0,2.0,1.0,1.0,6.19999981,96.0,2.0,16.61574792,-98.53484647
207144,1073755,0,11,0.0,28.0,2.0,27.0,6.69999981,28.0,44.0,16.56251425,-98.5559612
207144,1073756,11,29,0.0,32.0,2.0,17.0,6.0,22.0,46.0,16.56251425,-98.5559612
207144,1073757,29,50,0.0,36.0,2.0,15.0,5.80000019,18.0,46.0,16.56251425,-98.5559612
207144,1073758,50,69,0.0,20.0,2.0,12.0,5.5,26.0,54.0,16.56251425,-98.5559612
207144,1073759,69,100,0.0,28.0,2.0,13.0,5.4000001,24.0,48.0,16.56251425,-98.5559612
207146,1073760,0,14,0.0,30.0,1.0,21.0,5.4000001,54.0,16.0,16.53904303,-98.13698732
207146,1073761,14,36,0.0,38.0,1.0,8.0,5.30000019,32.0,30.0,16.53904303,-98.13698732
207146,1073762,36,68,0.0,28.0,1.0,5.0,5.19999981,44.0,28.0,16.53904303,-98.13698732
207147,1073763,0,9,0.0,38.0,1.0,18.0,5.30000019,48.0,14.0,16.52776628,-98.30289881
207147,1073764,9,24,0.0,50.0,1.0,8.0,5.69999981,28.0,22.0,16.52776628,-98.30289881
207147,1073765,24,43,0.0,48.0,1.0,4.0,5.80000019,24.0,28.0,16.52776628,-98.30289881
207147,1073766,43,79,0.0,48.0,1.0,3.0,6.4000001,22.0,30.0,16.52776628,-98.30289881
207147,1073767,79,107,0.0,42.0,1.0,1.0,6.4000001,26.0,32.0,16.52776628,-98.30289881
207149,1073768,0,24,0.0,14.0,1.0,5.0,5.0999999,48.0,38.0,16.5011632,-98.02345919
207149,1073769,24,37,0.0,18.0,1.0,13.0,5.4000001,62.0,20.0,16.5011632,-98.02345919
207149,1073770,37,63,0.0,20.0,1.0,5.0,5.5999999,64.0,16.0,16.5011632,-98.02345919
207149,1073771,63,89,0.0,30.0,1.0,17.0,5.69999981,48.0,22.0,16.5011632,-98.02345919
207224,1073809,0,21,,32.0,2.0,8.0,7.80000019,58.0,10.0,16.40380204,-96.58835346
207224,1073810,21,34,,28.0,2.0,8.0,7.80000019,64.0,8.0,16.40380204,-96.58835346
207224,1073811,34,46,,24.0,2.0,8.0,7.69999981,58.0,18.0,16.40380204,-96.58835346
207224,1073812,46,54,,34.0,2.0,6.0,7.900000099999999,54.0,12.0,16.40380204,-96.58835346
207224,1073813,54,67,,40.0,2.0,6.0,8.0,46.0,14.0,16.40380204,-96.58835346
207224,1073814,67,117,,32.0,2.0,4.0,8.19999981,26.0,42.0,16.40380204,-96.58835346
207224,1073815,117,129,,30.0,2.0,2.0,8.30000019,18.0,52.0,16.40380204,-96.58835346
207151,1073772,0,16,0.0,4.0,1.0,3.0,4.69999981,92.0,4.0,16.48539876,-98.3767572
207151,1073773,16,38,0.0,2.0,1.0,1.0,4.5,90.0,8.0,16.48539876,-98.3767572
207151,1073774,38,54,0.0,8.0,1.0,1.0,4.69999981,88.0,4.0,16.48539876,-98.3767572
207151,1073775,54,75,0.0,20.0,1.0,2.0,5.0999999,74.0,6.0,16.48539876,-98.3767572
207151,1073776,75,110,0.0,18.0,1.0,2.0,5.80000019,76.0,6.0,16.48539876,-98.3767572
207155,1073777,0,15,0.0,2.0,1.0,5.0,4.80000019,94.0,4.0,16.39418515,-98.50260474
207155,1073778,15,26,0.0,2.0,1.0,3.0,4.5999999,92.0,6.0,16.39418515,-98.50260474
207155,1073779,26,48,0.0,4.0,1.0,2.0,4.5999999,92.0,4.0,16.39418515,-98.50260474
207155,1073780,48,71,0.0,2.0,1.0,2.0,4.69999981,92.0,6.0,16.39418515,-98.50260474
207155,1073781,71,110,0.0,16.0,1.0,2.0,4.80000019,80.0,4.0,16.39418515,-98.50260474
207161,1073782,0,17,0.0,34.0,2.0,13.0,5.4000001,46.0,20.0,17.01872283,-96.15893984
207161,1073783,17,40,0.0,52.0,2.0,7.0,4.80000019,28.0,20.0,17.01872283,-96.15893984
207161,1073784,40,72,0.0,48.0,2.0,6.0,5.30000019,32.0,20.0,17.01872283,-96.15893984
207162,1073785,0,19,,8.0,2.0,5.0,8.19999981,68.0,24.0,17.01406837,-96.58991741
207162,1073786,19,46,,10.0,2.0,1.0,8.30000019,78.0,12.0,17.01406837,-96.58991741
207162,1073787,46,89,,2.0,2.0,0.0,8.39999962,94.0,4.0,17.01406837,-96.58991741
207164,1073788,0,19,0.0,10.0,2.0,41.0,5.0999999,54.0,36.0,16.99474884,-96.91625318
207164,1073789,19,38,0.0,16.0,2.0,27.0,6.0999999,52.0,32.0,16.99474884,-96.91625318
207164,1073790,38,71,0.0,26.0,2.0,5.0,6.0999999,64.0,10.0,16.99474884,-96.91625318
207164,1073791,71,115,0.0,34.0,2.0,4.0,6.0999999,56.0,10.0,16.99474884,-96.91625318
207164,1073792,115,150,0.0,36.0,2.0,2.0,6.0999999,54.0,10.0,16.99474884,-96.91625318
207170,1073797,0,9,0.0,20.0,2.0,35.0,5.19999981,58.0,22.0,16.96820067,-96.98238277
207170,1073798,9,41,0.0,12.0,2.0,5.0,5.9000001,68.0,20.0,16.96820067,-96.98238277
207180,1073799,0,23,,28.0,2.0,18.0,7.80000019,42.0,30.0,16.86862733,-96.35496796
207188,1073800,0,13,0.0,18.0,2.0,9.0,6.0,64.0,18.0,16.79742395,-96.67746826
207189,1073801,0,22,,10.0,2.0,9.0,7.69999981,72.0,18.0,16.79179922,-96.72705516
207189,1073802,22,56,,12.0,2.0,4.0,8.0,68.0,20.0,16.79179922,-96.72705516
207189,1073803,56,92,,30.0,2.0,5.0,8.0,36.0,34.0,16.79179922,-96.72705516
207189,1073804,92,125,,32.0,2.0,5.0,7.900000099999999,38.0,30.0,16.79179922,-96.72705516
207191,1073805,0,16,0.0,14.0,2.0,5.0,5.4000001,62.0,24.0,16.77692638,-96.8576395
207191,1073806,16,40,0.0,22.0,2.0,4.0,6.19999981,60.0,18.0,16.77692638,-96.8576395
207191,1073807,40,74,0.0,26.0,2.0,2.0,6.30000019,62.0,12.0,16.77692638,-96.8576395
207217,1073808,0,26,0.0,10.0,2.0,5.0,6.599999900000001,64.0,26.0,16.46417789,-96.67173126
207229,1073816,0,13,,18.0,2.0,19.0,8.19999981,64.0,18.0,16.37737796,-96.47589111
207229,1073817,13,32,,26.0,2.0,13.0,8.30000019,48.0,26.0,16.37737796,-96.47589111
207230,1073818,0,19,,32.0,2.0,39.0,7.900000099999999,46.0,22.0,16.37617803,-96.32660825
207234,1073819,0,13,,8.0,2.0,8.0,7.69999981,82.0,10.0,16.36546042,-96.61228685
207234,1073820,13,46,,36.0,2.0,7.0,7.30000019,54.0,10.0,16.36546042,-96.61228685
207234,1073821,46,78,,34.0,2.0,4.0,8.0,48.0,18.0,16.36546042,-96.61228685
207234,1073822,78,125,,22.0,2.0,4.0,7.599999900000001,58.0,20.0,16.36546042,-96.61228685
207339,1073835,0,16,,18.0,2.0,59.0,7.099999900000001,52.0,30.0,20.05462449,-90.40701362
207235,1073823,0,15,0.0,38.0,2.0,23.0,5.0999999,40.0,22.0,16.36613374,-96.20677503
207235,1073824,15,46,0.0,36.0,2.0,3.0,5.69999981,44.0,20.0,16.36613374,-96.20677503
207235,1073825,46,79,0.0,42.0,2.0,2.0,5.30000019,48.0,10.0,16.36613374,-96.20677503
207235,1073826,79,105,0.0,44.0,2.0,1.0,5.19999981,44.0,12.0,16.36613374,-96.20677503
207256,1073827,0,23,0.0,32.0,2.0,28.0,4.4000001,50.0,18.0,16.12126216,-96.46660559
207256,1073828,23,49,0.0,38.0,2.0,4.0,5.0,42.0,20.0,16.12126216,-96.46660559
207256,1073829,49,90,0.0,38.0,2.0,1.0,5.30000019,40.0,22.0,16.12126216,-96.46660559
207256,1073830,90,135,0.0,30.0,2.0,0.0,5.19999981,40.0,30.0,16.12126216,-96.46660559
207336,1073831,0,13,,46.0,2.0,34.0,7.30000019,30.0,24.0,20.09919998,-90.34380136
207336,1073832,13,29,,48.0,2.0,19.0,7.5,28.0,24.0,20.09919998,-90.34380136
207336,1073833,29,45,,48.0,2.0,12.0,7.599999900000001,22.0,30.0,20.09919998,-90.34380136
207336,1073834,45,75,,46.0,2.0,8.0,7.80000019,26.0,28.0,20.09919998,-90.34380136
207341,1073836,0,9,,42.0,2.0,26.0,7.30000019,30.0,28.0,20.02221567,-90.2938649
207341,1073837,9,23,,44.0,2.0,26.0,7.400000099999999,28.0,28.0,20.02221567,-90.2938649
207341,1073838,23,50,,50.0,2.0,10.0,7.30000019,24.0,26.0,20.02221567,-90.2938649
207341,1073839,50,75,,58.0,2.0,6.0,7.19999981,20.0,22.0,20.02221567,-90.2938649
207341,1073840,75,100,0.0,60.0,2.0,2.0,6.69999981,20.0,20.0,20.02221567,-90.2938649
207341,1073841,100,125,0.0,60.0,2.0,2.0,6.599999900000001,20.0,20.0,20.02221567,-90.2938649
207341,1073842,125,150,0.0,58.0,2.0,2.0,6.599999900000001,22.0,20.0,20.02221567,-90.2938649
207352,1073843,0,12,,60.0,2.20000005,14.0,7.400000099999999,20.0,20.0,19.86101439,-90.32024273
207352,1073844,12,41,,62.0,2.0,2.0,7.69999981,26.0,12.0,19.86101439,-90.32024273
207352,1073845,41,70,,64.0,2.20000005,2.0,7.900000099999999,26.0,10.0,19.86101439,-90.32024273
207352,1073846,70,100,,62.0,2.79999995,1.0,8.10000038,24.0,14.0,19.86101439,-90.32024273
207352,1073847,100,125,,62.0,2.5,1.0,8.10000038,28.0,10.0,19.86101439,-90.32024273
207353,1073848,0,12,,46.0,2.0,32.0,7.19999981,34.0,20.0,19.85845357,-90.06602187
207353,1073849,12,40,,48.0,2.0,11.0,7.69999981,32.0,20.0,19.85845357,-90.06602187
207353,1073850,40,70,,52.0,2.0,11.0,7.69999981,32.0,16.0,19.85845357,-90.06602187
207354,1073851,0,10,0.0,52.0,2.0,20.0,6.5,26.0,22.0,19.85398435,-90.11430221
207354,1073852,10,40,0.0,58.0,2.0,7.0,6.599999900000001,20.0,22.0,19.85398435,-90.11430221
207354,1073853,40,70,0.0,62.0,2.0,5.0,6.69999981,24.0,14.0,19.85398435,-90.11430221
207354,1073854,70,100,0.0,64.0,2.0,1.0,6.5,22.0,14.0,19.85398435,-90.11430221
207354,1073855,100,125,0.0,68.0,2.0,1.0,6.5,24.0,8.0,19.85398435,-90.11430221
207357,1073860,0,28,,38.0,2.0,56.0,7.599999900000001,40.0,22.0,19.7959883,-90.21388783
207359,1073861,0,11,,38.0,2.0,78.0,7.5,38.0,24.0,19.78887801,-90.06545529
207361,1073862,0,9,,36.0,2.0,59.0,7.5,44.0,20.0,19.76374254,-90.22971041
207361,1073863,9,33,,42.0,2.0,37.0,7.69999981,42.0,16.0,19.76374254,-90.22971041
207363,1073864,0,7,,36.0,2.0,27.0,7.80000019,32.0,32.0,19.67149219,-90.46983696
207363,1073865,7,19,,40.0,2.0,17.0,7.400000099999999,32.0,28.0,19.67149219,-90.46983696
207363,1073866,19,36,0.0,48.0,2.0,9.0,6.900000099999999,32.0,20.0,19.67149219,-90.46983696
207363,1073867,36,77,0.0,54.0,2.0,6.0,5.69999981,30.0,16.0,19.67149219,-90.46983696
207363,1073868,77,121,0.0,54.0,2.0,2.0,5.5999999,32.0,14.0,19.67149219,-90.46983696
207364,1073869,0,15,0.0,54.0,2.0,26.0,6.19999981,26.0,20.0,19.66364231,-90.40932058
207364,1073870,15,50,0.0,60.0,2.0,7.0,5.69999981,20.0,20.0,19.66364231,-90.40932058
207364,1073871,50,85,0.0,60.0,2.0,5.0,5.80000019,20.0,20.0,19.66364231,-90.40932058
207364,1073872,85,120,0.0,58.0,2.0,2.0,5.9000001,24.0,18.0,19.66364231,-90.40932058
207364,1073873,120,150,0.0,60.0,2.0,2.0,6.0,20.0,20.0,19.66364231,-90.40932058
207365,1073874,0,19,,56.0,2.5,17.0,7.19999981,28.0,16.0,19.64312436,-90.2647642
207365,1073875,19,50,,58.0,2.5,4.0,8.0,32.0,10.0,19.64312436,-90.2647642
207365,1073876,50,73,,60.0,3.70000005,2.0,8.0,32.0,8.0,19.64312436,-90.2647642
207365,1073877,73,100,,60.0,5.0,2.0,8.0,30.0,10.0,19.64312436,-90.2647642
207365,1073878,100,125,,68.0,7.5,2.0,8.0,20.0,12.0,19.64312436,-90.2647642
207366,1073879,0,16,,54.0,3.5,24.0,7.099999900000001,30.0,16.0,19.63282677,-90.64443468
207366,1073880,16,51,,56.0,4.0,5.0,7.5,28.0,16.0,19.63282677,-90.64443468
207366,1073881,51,76,,62.0,5.0,2.0,7.69999981,20.0,18.0,19.63282677,-90.64443468
207366,1073882,76,101,,36.0,4.5,1.0,7.69999981,30.0,34.0,19.63282677,-90.64443468
207366,1073883,101,125,,38.0,5.0,1.0,7.80000019,28.0,34.0,19.63282677,-90.64443468
207368,1073884,0,26,0.0,42.0,2.0,27.0,6.599999900000001,42.0,16.0,19.6167751,-90.55060477
207368,1073885,26,55,0.0,62.0,2.0,5.0,6.80000019,22.0,16.0,19.6167751,-90.55060477
207368,1073886,55,86,0.0,62.0,2.0,4.0,6.900000099999999,24.0,14.0,19.6167751,-90.55060477
207368,1073887,86,105,0.0,62.0,2.0,4.0,6.69999981,24.0,14.0,19.6167751,-90.55060477
207368,1073888,105,130,0.0,62.0,2.0,3.0,6.599999900000001,26.0,12.0,19.6167751,-90.55060477
207401,1073910,39,70,,68.0,4.0,4.0,7.19999981,24.0,8.0,19.27482064,-90.5752438
207401,1073908,0,14,,54.0,2.29999995,27.0,7.30000019,36.0,10.0,19.27482064,-90.5752438
207401,1073909,14,39,,62.0,3.5,17.0,7.099999900000001,30.0,8.0,19.27482064,-90.5752438
207401,1073911,70,100,,68.0,4.0,4.0,7.19999981,24.0,8.0,19.27482064,-90.5752438
207401,1073912,100,125,,68.0,5.0,2.0,7.400000099999999,24.0,8.0,19.27482064,-90.5752438
207371,1073889,0,14,,32.0,4.0,62.0,7.69999981,40.0,28.0,19.60073363,-90.67524786
207373,1073890,0,20,,52.0,2.0,39.0,7.5,30.0,18.0,19.59532248,-90.09617844
207386,1073897,0,24,,58.0,2.0,24.0,7.400000099999999,24.0,18.0,19.44020732,-90.65519896
207386,1073898,24,47,,66.0,2.0,12.0,8.10000038,24.0,10.0,19.44020732,-90.65519896
207386,1073899,47,125,,20.0,2.0,1.0,8.19999981,44.0,36.0,19.44020732,-90.65519896
207393,1073900,0,39,,66.0,5.5,15.0,7.19999981,24.0,10.0,19.38449252,-90.68961638
207393,1073901,39,60,,72.0,12.5,9.0,7.30000019,20.0,8.0,19.38449252,-90.68961638
207393,1073902,60,89,,54.0,12.5,4.0,7.5,28.0,18.0,19.38449252,-90.68961638
207393,1073903,89,125,,54.0,12.5,1.0,7.69999981,28.0,18.0,19.38449252,-90.68961638
207406,1073914,0,39,,36.0,2.0,38.0,7.80000019,30.0,34.0,19.22846247,-90.53667919
207408,1073915,0,12,,20.0,2.0,43.0,7.900000099999999,64.0,16.0,19.20789847,-90.21190016
207410,1073916,0,39,,60.0,7.5,15.0,7.80000019,32.0,8.0,19.17260068,-90.85446397
207410,1073917,39,73,,52.0,8.5,4.0,8.0,28.0,20.0,19.17260068,-90.85446397
207410,1073918,73,100,,52.0,7.5,2.0,8.10000038,28.0,20.0,19.17260068,-90.85446397
207410,1073919,100,125,,50.0,7.5,2.0,8.0,30.0,20.0,19.17260068,-90.85446397
207411,1073920,0,12,,30.0,2.0,32.0,7.900000099999999,12.0,58.0,19.15678675,-90.71363835
207411,1073921,12,48,,18.0,2.0,6.0,8.19999981,30.0,52.0,19.15678675,-90.71363835
207411,1073922,48,63,,16.0,2.0,6.0,8.19999981,28.0,56.0,19.15678675,-90.71363835
207411,1073923,63,90,,14.0,2.0,6.0,8.30000019,28.0,58.0,19.15678675,-90.71363835
207411,1073924,90,130,,12.0,2.0,5.0,8.30000019,30.0,58.0,19.15678675,-90.71363835
207413,1073927,0,18,,60.0,6.5,39.0,7.599999900000001,20.0,20.0,19.14671762,-90.94402111
207413,1073928,18,45,,66.0,5.0,8.0,8.0,24.0,10.0,19.14671762,-90.94402111
207413,1073929,45,80,,64.0,4.5,9.0,8.0,24.0,12.0,19.14671762,-90.94402111
207414,1073930,0,34,,24.0,2.0,39.0,7.80000019,44.0,32.0,19.14349554,-90.87575821
207420,1073931,0,25,,58.0,3.20000005,24.0,7.400000099999999,30.0,12.0,19.12125949,-90.21620208
207420,1073932,25,50,,60.0,3.0,5.0,7.69999981,30.0,10.0,19.12125949,-90.21620208
207420,1073933,50,75,,60.0,3.79999995,4.0,7.80000019,30.0,10.0,19.12125949,-90.21620208
207420,1073934,75,100,,64.0,3.20000005,2.0,7.80000019,22.0,14.0,19.12125949,-90.21620208
207420,1073935,100,125,,64.0,2.70000005,2.0,7.900000099999999,22.0,14.0,19.12125949,-90.21620208
207440,1073940,0,40,0.0,28.0,2.0,6.0,6.599999900000001,48.0,24.0,18.38715766,-93.49887799
207453,1073941,0,10,0.0,34.0,2.0,34.0,5.80000019,40.0,26.0,18.20995355,-93.45484405
207453,1073942,10,40,0.0,42.0,2.0,8.0,5.5999999,40.0,18.0,18.20995355,-93.45484405
207453,1073943,40,70,0.0,48.0,2.0,6.0,5.5999999,34.0,18.0,18.20995355,-93.45484405
207453,1073944,70,100,0.0,54.0,2.0,4.0,5.5,28.0,18.0,18.20995355,-93.45484405
207789,1074027,18,35,,22.0,1.0,10.0,7.69999981,34.0,44.0,17.65445079,-91.31223204
207789,1074029,35,56,,20.0,1.0,6.0,7.900000099999999,36.0,44.0,17.65445079,-91.31223204
207789,1074030,56,73,,20.0,1.0,5.0,7.900000099999999,34.0,46.0,17.65445079,-91.31223204
207789,1074031,73,100,,18.0,1.0,5.0,7.900000099999999,36.0,46.0,17.65445079,-91.31223204
207454,1073945,0,19,0.0,32.0,2.0,28.0,5.5,32.0,36.0,18.20055392,-93.7204173
207454,1073946,19,59,0.0,54.0,2.0,8.0,6.599999900000001,24.0,22.0,18.20055392,-93.7204173
207454,1073947,59,90,,56.0,2.0,7.0,7.400000099999999,20.0,24.0,18.20055392,-93.7204173
207454,1073948,90,98,0.0,58.0,2.0,6.0,7.0,20.0,22.0,18.20055392,-93.7204173
207455,1073949,0,26,0.0,28.0,2.0,22.0,6.0,28.0,44.0,18.20503129,-93.19821899
207455,1073950,26,58,0.0,38.0,2.0,8.0,6.69999981,28.0,34.0,18.20503129,-93.19821899
207455,1073951,58,80,0.0,36.0,2.0,7.0,7.0,32.0,32.0,18.20503129,-93.19821899
207573,1073952,0,18,0.0,4.0,2.0,14.0,4.099999899999999,84.0,12.0,18.02863208,-94.61071785
207573,1073953,18,26,0.0,4.0,2.0,11.0,4.099999899999999,82.0,14.0,18.02863208,-94.61071785
207573,1073954,26,42,0.0,6.0,2.0,4.0,4.30000019,80.0,14.0,18.02863208,-94.61071785
207573,1073955,42,59,0.0,6.0,2.0,2.0,4.19999981,84.0,10.0,18.02863208,-94.61071785
207573,1073956,59,94,0.0,6.0,2.0,2.0,4.19999981,82.0,12.0,18.02863208,-94.61071785
207573,1073957,94,131,0.0,4.0,2.0,2.0,4.4000001,82.0,14.0,18.02863208,-94.61071785
207574,1073958,0,27,0.0,6.0,2.0,8.0,4.30000019,82.0,12.0,18.01580826,-94.70513622
207574,1073959,27,52,0.0,4.0,2.0,1.0,4.5,88.0,8.0,18.01580826,-94.70513622
207574,1073960,52,125,0.0,32.0,2.0,2.0,4.5,60.0,8.0,18.01580826,-94.70513622
207596,1073961,0,16,0.0,22.0,2.0,36.0,5.0999999,54.0,24.0,17.84879697,-95.81943739
207596,1073962,16,30,0.0,30.0,2.0,17.0,5.5,48.0,22.0,17.84879697,-95.81943739
207596,1073963,30,45,0.0,36.0,2.0,10.0,5.4000001,42.0,22.0,17.84879697,-95.81943739
207596,1073964,45,65,0.0,32.0,2.0,9.0,4.9000001,46.0,22.0,17.84879697,-95.81943739
207596,1073965,65,100,0.0,36.0,2.0,2.0,4.80000019,54.0,10.0,17.84879697,-95.81943739
207791,1074033,15,23,,20.0,1.0,9.0,7.19999981,38.0,42.0,17.64414675,-91.47615893
207791,1074034,23,41,,40.0,1.0,5.0,7.69999981,28.0,32.0,17.64414675,-91.47615893
207791,1074035,41,54,,38.0,1.0,2.0,7.900000099999999,24.0,38.0,17.64414675,-91.47615893
207791,1074036,54,100,,38.0,1.0,1.0,8.0,26.0,36.0,17.64414675,-91.47615893
207791,1074032,0,15,0.0,16.0,1.0,19.0,6.599999900000001,42.0,42.0,17.64414675,-91.47615893
207601,1073966,0,10,0.0,32.0,2.0,31.0,5.0999999,24.0,44.0,17.83190638,-94.01744762
207601,1073967,10,40,0.0,34.0,2.0,7.0,5.69999981,24.0,42.0,17.83190638,-94.01744762
207601,1073968,40,75,0.0,36.0,2.0,6.0,6.0,18.0,46.0,17.83190638,-94.01744762
207601,1073969,75,135,0.0,38.0,2.0,5.0,6.19999981,22.0,40.0,17.83190638,-94.01744762
207607,1073970,0,10,0.0,10.0,2.0,17.0,4.69999981,54.0,36.0,17.74394997,-95.71599146
207607,1073971,10,34,0.0,36.0,2.0,6.0,4.69999981,36.0,28.0,17.74394997,-95.71599146
207607,1073972,34,52,0.0,40.0,2.0,3.0,4.80000019,36.0,24.0,17.74394997,-95.71599146
207607,1073973,52,84,0.0,38.0,2.0,1.0,4.80000019,34.0,28.0,17.74394997,-95.71599146
207627,1073974,0,12,0.0,20.0,2.0,14.0,4.30000019,52.0,28.0,17.5795511,-94.13211509
207627,1073975,12,27,0.0,20.0,2.0,5.0,4.19999981,58.0,22.0,17.5795511,-94.13211509
207627,1073976,27,52,0.0,24.0,2.0,5.0,4.30000019,54.0,22.0,17.5795511,-94.13211509
207627,1073977,52,76,0.0,26.0,2.0,4.0,4.30000019,50.0,24.0,17.5795511,-94.13211509
207627,1073978,76,109,0.0,32.0,2.0,4.0,4.4000001,40.0,28.0,17.5795511,-94.13211509
207627,1073979,109,131,0.0,40.0,2.0,3.0,4.5999999,34.0,26.0,17.5795511,-94.13211509
207657,1073980,0,11,0.0,12.0,2.0,47.0,6.80000019,72.0,16.0,17.29831059,-94.68511729
207657,1073981,11,19,0.0,38.0,2.0,22.0,6.599999900000001,26.0,36.0,17.29831059,-94.68511729
207657,1073982,19,62,0.0,44.0,2.0,10.0,6.19999981,24.0,32.0,17.29831059,-94.68511729
207657,1073983,62,105,0.0,68.0,2.0,4.0,4.5,18.0,14.0,17.29831059,-94.68511729
207659,1073984,0,9,0.0,44.0,1.0,38.0,4.0,24.0,32.0,17.26531864,-94.63830457
207659,1073985,9,26,0.0,62.0,1.0,13.0,4.0,16.0,22.0,17.26531864,-94.63830457
207659,1073986,26,67,0.0,62.0,1.0,3.0,4.099999899999999,14.0,24.0,17.26531864,-94.63830457
207659,1073987,67,92,0.0,66.0,1.0,2.0,4.30000019,12.0,22.0,17.26531864,-94.63830457
207659,1073988,92,103,0.0,66.0,1.0,2.0,4.4000001,16.0,18.0,17.26531864,-94.63830457
207659,1073989,103,122,0.0,62.0,1.0,2.0,4.19999981,22.0,16.0,17.26531864,-94.63830457
207667,1073990,0,11,0.0,38.0,2.0,62.0,4.69999981,32.0,30.0,17.11160017,-94.74739205
207667,1073991,11,24,0.0,46.0,2.0,15.0,4.30000019,24.0,30.0,17.11160017,-94.74739205
207667,1073992,24,66,0.0,48.0,2.0,6.0,4.30000019,22.0,30.0,17.11160017,-94.74739205
207670,1073993,0,26,0.0,52.0,2.0,21.0,5.4000001,20.0,28.0,18.04892519,-92.25212428
207670,1073994,26,54,0.0,54.0,2.5,10.0,5.4000001,26.0,20.0,18.04892519,-92.25212428
207670,1073995,54,103,0.0,54.0,4.0,6.0,5.69999981,24.0,22.0,18.04892519,-92.25212428
207697,1073996,0,11,0.0,18.0,2.0,19.0,5.4000001,60.0,22.0,17.75238343,-92.48254242
207697,1073997,11,31,0.0,24.0,2.0,7.0,4.69999981,58.0,18.0,17.75238343,-92.48254242
207697,1073998,31,49,0.0,24.0,2.0,6.0,4.5,58.0,18.0,17.75238343,-92.48254242
207697,1073999,49,75,0.0,28.0,2.0,5.0,4.4000001,54.0,18.0,17.75238343,-92.48254242
207697,1074000,75,98,0.0,34.0,2.0,4.0,4.5,52.0,14.0,17.75238343,-92.48254242
207707,1074001,0,31,0.0,6.0,2.0,20.0,4.69999981,82.0,12.0,17.682806,-92.05156066
207707,1074002,31,49,0.0,6.0,2.0,4.0,4.69999981,82.0,12.0,17.682806,-92.05156066
207707,1074003,49,73,0.0,6.0,2.0,1.0,4.69999981,82.0,12.0,17.682806,-92.05156066
207707,1074004,73,100,0.0,32.0,1.0,1.0,4.5999999,56.0,12.0,17.682806,-92.05156066
207712,1074005,0,12,0.0,42.0,2.0,32.0,5.19999981,44.0,14.0,17.61517005,-93.15093599
207712,1074006,12,25,0.0,44.0,2.0,18.0,5.0999999,40.0,16.0,17.61517005,-93.15093599
207712,1074007,25,40,0.0,72.0,2.0,12.0,5.0999999,20.0,8.0,17.61517005,-93.15093599
207712,1074008,40,98,0.0,76.0,2.0,4.0,5.0999999,16.0,8.0,17.61517005,-93.15093599
207712,1074009,98,150,0.0,78.0,2.0,10.0,5.19999981,12.0,10.0,17.61517005,-93.15093599
207736,1074010,0,25,0.0,36.0,2.0,35.0,6.19999981,36.0,28.0,17.35948315,-92.22401043
207764,1074011,0,26,0.0,30.0,1.0,13.0,4.5,50.0,20.0,18.08874053,-91.68845645
207764,1074012,26,35,0.0,46.0,1.0,8.0,4.5,32.0,22.0,18.08874053,-91.68845645
207764,1074013,35,110,0.0,54.0,1.0,6.0,4.5,30.0,16.0,18.08874053,-91.68845645
207771,1074014,0,16,0.0,22.0,1.0,13.0,6.30000019,62.0,16.0,17.97634011,-91.38813405
207771,1074015,16,33,0.0,24.0,1.0,16.0,6.4000001,62.0,14.0,17.97634011,-91.38813405
207771,1074016,33,54,0.0,36.0,1.0,1.0,5.4000001,56.0,8.0,17.97634011,-91.38813405
207771,1074017,54,110,0.0,50.0,1.0,2.0,5.5999999,34.0,16.0,17.97634011,-91.38813405
207772,1074018,0,11,0.0,8.0,1.0,6.0,5.30000019,82.0,10.0,17.96605545,-91.51627608
207772,1074019,11,21,0.0,10.0,1.0,12.0,5.30000019,80.0,10.0,17.96605545,-91.51627608
207772,1074020,21,110,0.0,8.0,1.0,4.0,4.69999981,82.0,10.0,17.96605545,-91.51627608
207813,1074049,0,15,,8.0,1.0,46.0,7.19999981,42.0,50.0,17.45640542,-91.68453692
207781,1074021,0,15,0.0,6.0,1.0,7.0,5.19999981,86.0,8.0,17.78625514,-91.73680415
207781,1074022,15,100,0.0,6.0,1.0,6.0,5.80000019,86.0,8.0,17.78625514,-91.73680415
207783,1074023,0,24,0.0,12.0,1.0,8.0,6.19999981,64.0,24.0,17.77716855,-91.55244033
207787,1074024,0,7,0.0,8.0,1.0,23.0,5.30000019,74.0,18.0,17.66132681,-91.93583136
207787,1074025,7,20,0.0,14.0,1.0,10.0,4.5999999,76.0,10.0,17.66132681,-91.93583136
207787,1074026,20,64,0.0,24.0,1.0,5.0,4.9000001,54.0,22.0,17.66132681,-91.93583136
207794,1074037,0,10,0.0,22.0,1.0,26.0,5.80000019,50.0,28.0,17.58117732,-91.58503703
